x1,y1,x2,y2
815.419,583.110,998.596,510.090
815.398,583.539,996.410,514.502
812.753,586.983,994.799,517.772
811.775,588.410,993.041,520.940
808.497,592.760,991.256,524.134
805.668,595.903,990.243,525.679
808.813,605.237,988.966,528.024
815.471,623.166,987.902,529.443
819.447,635.237,985.877,532.749
822.741,644.654,984.989,534.197
825.411,652.477,983.949,535.640
827.376,658.323,969.579,547.943
828.834,662.720,955.776,561.055
830.410,667.388,946.949,568.757
831.765,671.760,938.316,576.171
833.588,676.876,929.655,583.719
834.748,680.565,924.716,587.732
835.725,683.521,920.266,591.230
836.556,686.042,916.246,594.411
837.318,688.271,911.865,597.610
838.283,691.381,907.935,600.557
839.385,694.708,904.027,603.556
840.533,697.181,900.701,605.860
838.115,700.104,897.079,608.499
830.777,704.277,894.771,609.885
822.960,708.513,892.864,611.120
817.524,711.509,889.244,613.300
812.797,714.001,886.270,615.149
809.887,715.751,883.344,616.831
807.046,717.221,881.396,617.901
805.160,718.389,878.562,619.822
803.410,719.366,877.998,620.003
801.275,720.557,875.068,622.464
798.526,722.104,872.367,624.409
796.404,723.473,870.584,626.176
792.780,722.797,870.878,625.898
785.569,721.204,864.553,632.692
781.565,719.929,858.792,643.712
778.819,718.936,853.924,653.056
775.691,717.828,850.831,660.045
774.090,717.444,848.230,666.864
772.832,716.908,846.318,671.322
771.583,716.697,844.813,674.919
770.831,716.430,843.339,679.352
758.131,722.124,841.806,684.035
745.290,728.463,840.731,687.509
736.403,733.066,839.298,691.254
730.500,736.170,838.652,692.745
726.587,738.344,838.333,693.630
722.675,740.430,837.614,695.308
718.914,742.525,837.129,697.114
713.768,745.096,836.421,699.440
711.298,746.517,835.598,702.696
708.280,748.040,835.880,707.013
706.232,749.169,837.680,720.205
704.160,750.252,838.099,728.390
702.101,751.361,839.020,736.320
698.810,753.117,839.482,741.514
696.085,754.475,839.977,746.588
697.620,754.343,840.310,750.613
694.570,762.635,840.420,753.136
691.402,770.732,840.767,756.689
689.425,776.885,840.919,759.794
688.264,781.122,841.168,762.696
687.422,784.276,841.445,765.798
686.817,786.313,841.888,768.147
686.286,787.748,840.255,768.390
687.399,785.165,832.152,771.754
684.224,789.040,821.157,776.892
675.294,795.193,813.944,780.275
670.049,798.073,808.552,782.909
667.059,799.884,804.614,784.913
664.624,800.778,801.958,786.366
660.273,803.179,799.143,787.892
655.936,801.066,796.635,789.351
641.921,797.171,793.704,791.205
634.644,794.996,791.584,792.559
628.865,792.929,789.554,793.808
623.446,791.180,788.512,794.708
621.385,790.008,786.667,795.869
617.071,788.471,785.528,796.727
613.942,787.362,783.248,798.376
611.332,786.324,782.145,799.209
609.562,785.389,780.911,800.188
607.998,784.530,780.601,800.710
602.113,789.452,774.031,798.893
595.423,797.034,757.415,796.777
590.884,802.397,746.421,795.274
587.352,806.919,738.666,794.044
584.621,810.182,732.799,793.225
583.239,811.856,728.319,792.564
581.810,813.464,724.283,792.050
580.061,815.505,720.081,791.319
578.475,817.639,716.487,790.705
577.117,819.537,714.663,790.544
575.767,821.110,703.989,782.448
575.181,821.606,699.126,779.694
574.046,823.062,695.950,777.826
573.263,823.782,692.600,775.935
572.159,825.465,689.171,773.465
571.367,828.702,685.979,771.395
573.040,835.306,684.156,770.131
574.498,840.522,683.460,769.952
575.629,844.560,683.806,770.275
576.551,847.405,679.920,770.645
576.992,849.172,670.520,773.074
577.741,851.319,666.665,774.876
578.078,852.104,662.752,776.454
578.506,853.360,661.961,777.249
578.593,853.012,661.151,777.908
582.722,856.061,659.435,778.700
590.374,861.009,658.598,779.300
596.102,864.664,657.060,779.910
599.773,866.660,656.132,780.337
601.643,867.774,658.571,779.680
603.586,868.934,652.906,783.676
605.308,869.846,650.003,786.222
608.301,871.457,648.985,787.334
609.918,872.316,647.356,788.722
610.967,872.700,646.903,789.493
611.443,873.120,648.453,788.943
611.947,873.238,639.979,789.679
613.223,873.846,632.091,790.424
614.236,874.309,627.256,791.008
615.600,874.813,621.920,791.360
616.575,875.127,620.576,791.488
615.548,874.885,617.544,791.553
618.415,873.132,616.679,791.457
632.160,869.064,609.797,789.580
641.202,866.948,597.514,786.167
647.881,865.198,591.410,784.306
652.509,863.833,586.150,782.715
655.825,862.793,584.519,782.170
658.347,861.766,582.364,781.495
661.305,860.687,580.639,780.955
664.163,859.629,580.077,780.645
666.650,858.547,568.005,784.001
669.713,857.335,554.647,788.329
670.865,856.487,546.947,791.550
671.310,855.949,542.396,793.393
673.508,854.739,537.494,795.532
674.973,853.790,533.348,797.494
676.801,852.637,529.036,799.620
678.301,851.651,525.577,801.114
679.030,850.905,527.988,799.552
679.510,850.186,523.344,808.760
679.991,849.488,520.161,815.569
681.063,848.491,518.118,820.674
682.475,847.466,516.989,823.529
684.084,846.162,515.662,826.692
683.673,845.946,515.905,824.032
683.850,845.312,517.843,832.219
683.830,844.693,525.553,843.333
685.381,843.601,531.406,850.355
686.549,842.585,537.545,857.968
686.564,842.032,540.689,861.906
687.678,841.088,542.756,864.634
688.685,840.339,544.331,866.479
687.437,831.419,545.985,868.607
689.830,803.810,547.503,870.451
693.092,787.583,547.059,868.609
695.808,776.602,539.747,871.459
698.913,767.278,531.122,879.464
701.448,760.379,527.427,882.340
703.914,754.165,524.917,883.848
706.391,748.230,522.449,885.880
708.882,742.466,519.837,888.079
710.883,738.077,519.150,887.963
712.778,733.969,522.157,893.921
714.272,730.810,522.720,894.831
715.761,727.564,523.032,893.619
717.197,724.582,523.090,895.360
718.899,721.135,531.966,900.897
720.150,717.976,539.337,910.555
721.215,715.968,548.944,915.914
722.160,713.769,556.079,918.251
722.480,713.260,570.852,918.697
723.642,710.424,586.881,919.904
724.216,709.519,596.101,920.410
725.148,707.483,604.029,920.915
726.102,704.702,610.461,921.149
725.466,701.835,616.918,921.395
711.090,694.467,621.521,921.546
700.296,689.575,624.873,921.543
690.708,685.211,628.694,921.364
683.248,681.832,634.641,921.608
678.565,679.514,637.677,921.596
675.309,677.764,640.759,921.649
670.552,676.717,643.247,921.710
664.104,675.422,645.361,921.459
659.511,674.599,647.314,921.562
651.138,673.849,650.641,921.569
644.274,672.929,656.030,917.333
641.018,671.898,672.200,904.474
637.356,671.501,685.465,895.866
633.270,670.671,693.540,890.396
632.919,670.567,700.212,885.848
624.937,677.896,706.273,881.839
615.931,687.281,711.183,878.567
610.905,693.104,714.462,876.175
607.600,696.691,717.865,873.823
603.703,701.460,721.641,871.453
601.077,704.227,722.357,868.520
598.233,707.551,724.542,844.732
596.153,709.938,725.547,831.696
594.473,711.711,726.599,822.656
593.137,713.023,727.437,817.208
591.628,714.567,728.414,810.504
589.926,716.363,729.220,809.093
588.342,718.164,720.808,807.413
587.153,719.128,712.127,804.912
586.263,719.934,707.170,803.594
585.714,719.928,703.868,802.617
584.235,721.549,700.170,801.281
582.039,732.468,698.277,800.561
578.813,743.886,695.045,799.023
577.139,750.185,693.308,798.084
576.042,754.317,692.309,797.612
574.943,758.628,691.718,797.225
573.896,762.634,691.361,796.866
572.693,766.805,689.543,795.708
571.873,769.997,687.758,794.620
571.289,773.019,687.106,793.994
570.818,774.617,686.380,794.970
570.141,775.941,677.888,796.730
569.665,778.502,672.657,797.008
569.094,779.660,668.401,797.097
568.612,782.510,662.800,797.092
567.087,782.955,659.846,796.989
557.926,786.839,658.838,796.141
550.296,789.923,655.716,795.934
544.907,792.055,655.725,795.199
541.371,793.112,652.166,794.655
536.699,794.838,649.662,794.269
534.330,795.506,649.693,793.727
532.286,795.795,646.730,793.059
532.330,795.292,645.850,792.480
526.814,798.127,644.550,791.651
520.439,801.784,642.295,792.165
516.188,804.228,632.116,794.649
513.627,805.358,627.406,795.806
508.333,808.639,624.774,796.295
504.432,810.784,624.077,795.937
500.321,811.180,621.601,796.296
494.414,803.827,619.768,796.594
488.769,797.361,617.633,796.825
484.540,792.470,615.179,797.377
483.379,790.299,615.305,796.550
480.992,787.243,614.774,796.108
480.223,785.728,613.359,796.124
478.698,783.717,610.935,797.733
476.893,781.512,606.733,812.109
475.944,780.130,602.069,822.740
474.438,778.418,599.679,829.280
474.338,777.872,598.172,833.674
473.848,777.093,597.116,837.847
473.296,776.381,595.759,842.902
472.229,775.198,595.093,846.706
470.384,773.254,594.027,851.867
469.109,772.047,594.353,854.220
468.854,771.613,597.109,850.768
469.181,772.187,591.850,852.371
473.399,761.755,587.141,853.935
477.677,750.864,582.388,855.547
479.979,744.417,580.455,856.294
481.645,739.483,577.802,857.244
482.320,737.269,566.345,855.736
482.906,734.865,553.872,855.064
483.698,731.720,546.590,854.840
483.813,730.218,539.033,853.839
493.656,729.715,533.075,853.511
506.128,728.396,528.624,853.109
512.288,727.943,525.975,852.743
518.012,727.469,524.105,852.587
521.075,727.360,521.091,852.303
524.184,727.203,514.161,850.692
527.591,726.938,501.029,841.683
530.903,726.703,489.799,835.273
531.426,726.619,482.989,831.451
532.941,726.807,476.222,827.774
534.871,726.676,470.425,824.396
537.003,726.620,464.933,821.417
538.229,726.230,460.285,818.698
540.258,726.371,456.696,816.677
539.063,726.501,453.677,814.996
544.803,723.034,451.310,813.997
552.263,719.121,448.555,812.567
556.187,717.073,445.441,810.633
561.268,714.818,442.035,808.721
566.676,711.806,442.243,807.675
568.914,710.504,442.732,800.836
571.207,709.241,441.668,796.729
573.369,708.104,440.344,792.630
575.293,707.008,439.163,789.276
577.615,705.752,438.163,785.891
579.110,704.770,440.248,774.326
580.384,703.548,440.396,766.198
584.875,699.842,440.396,758.896
588.497,696.861,440.269,753.498
591.602,694.278,439.817,750.314
594.705,691.567,439.703,745.031
596.278,690.119,439.397,742.302
597.742,688.754,438.989,739.628
598.665,687.945,438.586,737.071
600.095,686.525,439.108,737.164
604.679,683.357,447.705,725.803
614.693,674.991,453.415,716.114
623.180,668.944,457.115,709.722
629.531,664.542,459.716,705.291
631.303,662.984,461.727,701.884
635.790,659.764,463.343,699.062
639.948,656.505,465.686,695.157
645.250,652.910,467.652,691.896
643.604,646.891,469.359,688.799
640.797,632.445,471.306,684.664
638.318,622.695,476.277,667.404
636.235,616.304,481.224,653.897
634.371,610.344,485.159,642.581
632.655,604.893,488.115,634.376
631.235,600.729,490.616,627.242
630.188,597.946,492.642,621.177
629.100,594.792,494.527,616.217
628.160,592.004,496.039,611.758
627.140,589.015,497.703,606.797
626.189,585.886,498.956,603.070
626.137,571.104,500.534,598.337
624.127,554.417,501.532,595.296
623.034,544.967,502.430,592.712
622.434,538.414,503.580,589.536
621.288,529.308,504.235,587.103
620.177,522.186,505.447,583.212
619.533,516.677,506.507,579.696
619.108,513.363,511.721,572.757
618.717,509.245,521.455,554.326
618.009,504.961,527.443,542.448
617.926,502.591,532.376,532.782
617.091,497.265,536.404,524.853
617.033,494.786,539.875,517.911
616.605,491.811,542.549,512.885
617.718,486.823,544.963,507.912
620.581,467.178,545.859,505.858
621.077,453.376,547.081,492.880
621.426,443.716,546.879,479.875
621.496,433.436,546.818,473.096
621.727,427.317,546.593,467.015
621.733,420.881,546.564,462.704
621.742,416.556,546.402,457.882
621.635,409.918,545.948,454.021
621.501,404.620,545.829,450.151
621.803,402.384,545.672,446.861
613.891,397.095,545.505,444.646
599.588,385.983,545.263,442.412
590.417,378.441,544.997,441.237
582.850,372.729,544.813,438.628
576.635,368.016,544.558,436.358
572.142,364.661,544.635,436.113
567.510,361.410,541.963,437.370
563.784,358.781,535.639,436.000
560.924,356.842,531.285,435.176
557.586,354.630,527.073,434.227
554.013,352.308,524.672,433.952
550.637,349.394,521.669,433.047
535.811,342.504,520.252,433.000
522.998,337.589,519.179,432.983
515.485,334.882,517.926,432.717
507.873,332.226,516.758,432.558
501.799,330.322,516.246,432.748
495.549,328.497,513.959,431.704
490.627,327.031,513.247,431.860
486.556,325.953,514.992,433.062
483.071,324.980,514.105,437.762
479.522,324.124,506.418,445.346
476.681,323.640,501.201,450.794
472.378,322.557,495.759,455.738
470.165,322.194,492.164,459.011
467.898,321.688,489.794,461.307
467.163,321.904,487.618,463.559
453.143,326.668,486.159,465.183
440.787,330.415,484.189,467.090
432.130,333.184,481.974,469.044
426.487,335.022,480.832,470.260
420.908,336.890,479.543,471.509
417.197,338.187,479.737,471.775
413.601,339.504,478.579,472.857
409.577,340.921,476.487,474.666
406.150,342.204,476.619,474.748
403.741,343.145,482.935,475.437
401.264,344.134,491.075,485.907
399.533,344.772,495.609,491.623
397.025,345.691,500.132,498.205
395.156,346.486,502.998,502.430
395.000,346.532,505.715,507.131
388.481,342.695,507.081,509.526
385.243,339.981,513.631,508.933
383.170,338.248,528.467,506.539
380.557,336.385,539.045,505.550
380.426,336.214,547.575,504.456
379.339,335.302,553.984,503.734
382.483,338.693,558.144,503.238
389.625,339.077,561.993,502.892
398.295,334.567,563.869,502.706
405.275,330.577,566.657,502.360
410.052,328.093,566.734,502.645
414.335,325.977,574.145,487.415
419.083,323.003,578.988,475.910
421.423,322.401,581.347,470.026
424.675,320.807,582.877,466.002
425.658,320.927,584.404,461.639
428.067,319.738,585.353,459.325
430.872,317.615,586.459,455.641
437.831,309.019,587.417,452.814
441.820,304.544,588.047,451.199
445.293,300.579,588.535,449.789
448.149,297.067,588.980,450.043
450.905,293.778,580.480,441.666
453.841,288.428,569.984,431.240
464.036,272.860,564.737,425.734
471.380,261.992,561.584,421.914
476.864,253.589,559.061,418.998
480.654,248.199,557.152,416.752
484.899,242.057,554.909,413.816
487.778,237.847,553.000,411.406
491.535,232.416,551.436,409.353
494.030,229.021,550.622,408.329
495.966,226.279,549.968,407.591
497.995,223.396,549.439,406.917
499.849,220.860,549.043,406.855
502.548,217.066,547.243,405.490
504.370,214.666,535.388,399.743
506.327,211.767,530.738,396.713
506.787,211.202,527.401,394.569
508.158,209.474,524.774,392.809
511.853,208.475,521.672,390.699
528.186,218.267,520.221,389.866
542.975,225.916,518.433,388.786
552.800,231.157,516.301,387.514
560.086,235.368,516.127,387.611
566.265,238.607,516.618,388.589
572.264,241.871,518.225,389.231
577.399,244.707,520.544,382.711
582.517,247.515,523.352,376.153
587.554,250.348,525.300,373.182
590.331,251.854,526.288,373.027
592.840,253.241,527.630,371.255
599.586,254.116,528.445,370.619
619.169,256.653,529.555,368.593
630.875,257.561,530.431,366.847
640.498,258.551,531.169,365.707
646.768,258.894,531.031,368.175
651.939,259.327,532.526,362.164
656.627,259.519,532.999,360.697
663.729,259.687,533.538,358.494
669.376,259.789,534.486,356.648
672.724,259.989,534.351,357.751
675.554,260.143,531.231,345.838
678.648,260.412,530.129,339.909
680.800,260.414,529.557,337.394
684.856,260.423,528.928,334.509
688.143,260.378,528.267,332.010
689.693,260.381,526.144,327.709
691.935,260.523,523.591,318.566
693.321,260.565,522.251,313.470
695.560,260.536,521.071,309.925
697.451,260.481,520.079,305.890
700.575,260.328,518.881,301.121
699.957,260.474,518.605,300.738
713.560,255.549,514.648,292.283
722.182,253.203,512.362,283.641
727.958,251.581,511.975,278.724
733.858,249.486,511.330,273.866
738.260,248.014,510.860,269.953
742.436,246.508,510.465,265.167
745.946,245.232,508.497,257.837
747.445,244.793,506.544,247.941
749.869,243.965,505.281,240.866
752.631,242.846,504.450,235.424
755.455,241.742,503.584,232.611
757.878,240.736,504.235,227.250
759.506,240.158,504.849,223.316
759.118,239.987,505.854,219.329
756.810,233.328,505.943,218.723
755.246,225.339,506.660,216.387
753.880,217.505,506.729,214.572
752.673,213.045,516.415,211.578
752.062,210.814,528.891,208.270
751.435,209.776,537.402,206.883
750.673,207.424,543.942,205.802
749.417,204.765,546.889,205.735
737.356,202.353,553.321,204.734
725.581,200.353,557.474,204.553
719.467,199.390,576.494,204.997
715.377,198.976,593.313,205.224
711.576,198.373,603.972,205.426
708.461,197.826,613.754,205.552
703.853,196.571,622.727,206.005
700.260,195.635,629.981,206.240
698.354,195.182,635.855,206.318
697.013,194.987,639.823,211.534
696.975,195.023,653.524,227.453
694.628,193.790,661.717,236.579
691.822,192.480,669.390,245.134
690.064,191.750,674.569,250.997
688.369,191.081,678.611,255.623
689.062,191.363,681.527,258.969
686.278,189.528,684.021,261.781
676.163,185.425,689.505,265.545
671.029,183.198,706.997,272.877
665.544,181.180,721.348,277.855
662.114,180.051,730.396,280.760
659.935,179.383,735.891,282.467
657.002,178.488,741.469,284.179
655.066,177.993,746.663,285.650
652.049,176.965,752.013,287.096
649.706,176.123,756.207,288.289
646.785,175.147,760.035,289.202
645.462,174.650,761.473,289.768
644.066,174.089,765.536,289.867
643.942,173.943,781.153,286.737
643.692,179.191,791.639,284.492
643.965,197.475,798.357,282.732
642.011,212.388,804.502,281.053
640.436,222.861,808.582,279.902
639.058,230.929,812.054,278.768
637.851,237.633,814.465,278.113
636.276,243.943,819.079,276.435
634.541,250.373,822.299,275.287
633.043,254.833,825.320,274.194
634.317,256.158,826.255,273.891
648.895,273.641,827.708,273.397
658.328,284.726,829.887,272.591
665.927,292.950,833.110,271.108
672.271,299.715,834.692,270.410
677.089,304.868,835.212,270.369
680.797,309.229,839.642,281.666
684.594,313.438,845.997,294.981
687.332,316.907,849.404,303.499
690.361,320.490,852.193,310.572
695.275,323.003,855.439,318.497
714.702,326.911,857.450,323.205
723.694,328.469,858.902,326.781
729.037,329.514,860.132,329.888
735.293,330.588,861.310,332.996
739.870,331.305,863.001,337.028
742.615,331.906,869.671,357.401
746.423,332.117,875.864,373.375
749.034,332.876,880.182,384.588
751.843,333.074,883.308,393.000
752.848,333.404,885.860,399.609
755.172,333.795,888.765,407.621
758.388,333.736,891.132,414.008
758.557,334.202,893.139,419.650
761.933,333.778,894.532,423.769
774.392,337.321,896.084,428.252
782.834,340.583,897.304,431.825
790.082,343.468,898.722,435.705
796.476,345.975,899.741,439.239
801.191,348.026,901.497,444.477
804.716,349.555,902.044,446.265
807.285,350.688,902.705,448.308
809.963,351.869,903.539,451.133
812.174,352.717,902.421,475.764
815.919,354.540,900.568,493.318
817.962,355.466,898.466,506.900
819.955,356.857,896.564,517.333
829.031,364.378,895.466,523.471
836.801,370.419,894.790,529.279
843.417,376.263,893.281,535.754
847.660,380.223,892.353,540.317
852.102,384.352,891.562,544.156
856.783,396.429,890.627,548.284
861.769,408.812,889.890,551.425
865.716,420.152,889.213,553.881
868.487,428.483,888.381,557.657
870.730,435.872,887.340,560.985
872.501,441.068,886.569,563.953
874.240,446.432,886.019,568.495
875.752,451.059,891.762,587.920
877.351,454.674,895.336,605.149
878.884,457.671,898.334,618.284
880.710,461.482,900.707,628.674
880.747,470.541,902.916,638.214
881.001,486.866,904.515,644.795
880.313,497.800,905.887,650.979
879.192,503.829,907.025,656.131
877.891,510.645,908.229,661.360
876.362,516.413,909.677,667.330
874.987,520.223,910.637,671.957
869.641,533.288,911.482,675.925
865.386,548.938,912.005,678.771
861.988,559.711,914.748,680.332
859.240,568.870,929.773,681.212
856.786,577.070,941.127,680.782
854.505,584.942,948.949,680.435
853.056,589.997,954.263,679.816
851.699,595.116,957.977,679.761
850.580,599.497,962.369,678.892
849.540,603.611,965.017,678.913
848.131,608.796,969.272,678.199
847.240,612.698,974.880,677.835
846.085,617.165,976.903,677.669
845.475,619.298,977.720,677.485
844.467,622.170,979.098,677.108
843.773,624.956,981.903,676.934
842.613,629.035,984.138,670.866
841.812,631.693,986.438,658.463
841.064,634.077,987.405,650.772
840.436,634.957,987.825,645.754
842.457,640.024,988.357,641.016
849.713,653.386,988.489,638.201
854.215,661.138,988.692,634.281
858.514,667.727,989.044,629.126
861.202,671.678,989.021,626.511
863.991,675.746,988.822,625.696
864.812,677.473,989.040,623.098
866.952,680.358,988.894,622.108
869.009,682.890,988.640,618.751
869.779,683.866,988.401,616.654
882.399,688.826,988.057,614.831
887.427,690.689,988.307,611.359
891.933,692.090,982.075,602.635
895.290,693.164,976.730,592.929
898.865,694.248,972.827,586.617
900.930,694.711,969.371,581.666
902.548,695.176,966.992,578.055
904.903,695.801,964.805,574.875
905.045,695.599,963.390,572.848
907.796,696.491,961.389,570.302
908.487,696.543,959.598,567.995
910.126,695.280,957.775,565.700
921.462,687.829,956.061,564.090
926.610,683.779,958.579,564.000
929.801,681.055,962.163,551.892
932.245,679.046,964.714,544.285
933.990,677.440,966.505,539.871
936.750,673.952,968.151,535.503
934.102,666.355,969.782,531.348
932.918,658.461,970.516,529.451
932.249,654.837,971.488,527.101
931.594,651.991,972.355,524.599
931.234,648.957,973.268,522.065
930.638,646.906,975.590,519.931
929.952,645.166,987.747,516.117
929.323,645.021,997.159,514.322
928.951,644.964,1000.982,514.002
928.475,643.409,1004.322,514.019
927.799,643.164,1009.652,513.371
930.557,637.998,1014.063,512.825
932.893,629.664,1017.739,512.416
934.778,624.075,1016.514,512.470
935.149,622.810,1020.731,519.844
936.100,620.252,1025.317,526.939
936.897,617.449,1029.699,533.281
937.835,614.781,1032.177,537.198
938.145,613.484,1035.103,541.507
938.429,612.275,1037.357,544.973
938.207,612.050,1037.388,546.310
938.672,610.609,1035.632,546.440
939.280,606.977,1038.009,549.667
943.055,596.168,1034.483,548.798
945.987,590.489,1030.416,541.446
947.915,586.493,1030.656,531.440
949.158,583.790,1030.364,525.675
950.315,581.209,1030.598,520.518
951.736,578.228,1030.945,516.469
953.570,574.664,1031.689,512.380
954.906,572.277,1032.449,508.876
955.711,570.388,1035.006,502.295
955.566,570.270,1022.389,495.613
958.744,568.236,1012.267,482.716
962.519,566.068,1004.609,473.332
965.809,564.377,999.059,466.420
969.337,562.708,994.695,461.162
970.213,562.464,990.438,455.797
971.838,561.898,987.970,453.065
972.550,561.652,985.423,450.168
972.257,562.098,983.186,447.544
973.195,557.384,984.389,449.723
974.847,551.150,983.353,449.424
975.601,547.598,982.108,447.792
975.892,546.225,982.930,447.173
975.912,544.967,976.990,438.780
976.181,543.457,973.593,434.449
976.385,541.981,970.365,429.533
976.505,540.738,969.246,427.645
974.895,544.225,970.694,427.636
973.930,546.452,971.385,426.722
980.650,547.676,971.707,425.119
987.053,548.901,971.965,425.533
991.508,550.094,971.472,421.252
994.217,551.016,971.684,416.374
996.847,551.885,972.340,409.847
997.009,552.927,971.181,406.503
996.081,554.626,957.440,401.237
997.920,547.623,946.436,393.727
998.807,539.267,937.410,387.951
999.011,534.606,930.572,383.668
999.404,530.525,924.803,379.997
999.217,529.427,921.521,377.894
998.875,528.188,918.365,375.672
998.835,527.145,915.255,373.571
998.926,525.104,911.543,370.888
999.013,523.828,909.301,369.126
998.074,517.428,905.864,366.473
988.504,505.850,904.645,365.430
983.164,498.392,903.772,364.530
978.912,492.758,901.653,362.813
975.252,488.089,899.608,361.124
972.028,484.210,894.588,355.281
969.816,481.685,886.457,347.719
967.400,478.863,882.223,343.403
966.305,478.026,878.893,339.632
963.515,474.934,875.954,336.443
958.355,465.521,871.519,331.498
951.888,453.095,865.706,325.301
947.509,444.377,859.088,317.937
944.350,438.552,855.940,314.119
942.084,434.300,853.602,310.999
939.593,429.606,850.926,307.780
933.542,419.727,848.154,304.259
926.882,408.407,846.291,300.028
922.366,400.268,840.951,301.810
917.103,391.818,828.687,307.969
913.553,385.124,821.352,311.607
910.437,379.443,816.530,314.477
907.455,374.151,812.511,316.737
904.624,368.963,808.780,318.732
902.486,365.272,804.825,320.873
900.042,361.247,801.905,322.446
898.136,358.036,799.132,325.203
895.723,354.810,789.518,332.922
897.223,352.597,783.593,337.460
901.457,348.404,778.813,341.358
904.484,345.896,772.759,346.455
907.149,343.550,770.587,347.717
908.218,342.842,767.412,350.385
914.914,338.160,764.971,352.246
922.360,331.619,762.431,354.250
928.826,326.277,759.404,356.474
932.873,323.296,757.404,358.031
936.518,319.651,754.839,360.040
936.065,320.874,753.847,360.636
936.883,320.406,752.411,361.309
937.554,320.035,749.598,363.903
939.600,318.479,744.043,372.257
940.988,317.578,736.919,380.670
942.858,316.006,733.004,385.517
943.022,316.258,729.749,389.554
940.196,319.694,727.252,392.694
938.741,322.071,724.190,396.672
927.285,315.826,721.406,400.493
918.229,310.996,719.104,403.781
913.437,308.614,717.638,405.603
909.333,305.959,716.134,407.509
907.783,305.220,714.755,409.551
904.301,302.726,713.698,410.829
901.671,300.709,711.273,413.118
899.273,298.650,706.988,419.057
896.549,296.547,701.696,424.890
895.609,295.597,699.599,427.042
895.761,295.412,696.027,431.880
882.951,293.776,691.800,437.440
867.896,291.496,687.404,443.220
858.823,290.707,683.328,448.897
852.640,289.625,675.104,445.613
846.028,289.525,653.298,445.236
841.552,289.043,641.720,445.176
835.945,288.806,629.646,444.900
834.887,288.672,621.891,444.658
831.258,285.204,615.292,444.648
824.127,281.381,609.119,444.629
819.412,278.966,602.704,444.752
817.597,277.396,599.448,444.955
811.631,274.103,596.063,445.149
808.946,272.461,591.828,445.357
804.471,269.412,587.597,445.436
800.435,266.848,583.865,445.532
792.273,268.457,581.547,445.567
773.123,272.363,580.914,445.759
762.263,274.423,577.993,445.874
753.645,276.134,575.897,443.931
746.015,277.519,566.496,434.584
738.585,279.094,559.444,427.817
733.992,280.052,555.723,423.911
730.211,280.454,553.832,421.684
727.836,281.310,550.160,417.971
723.117,282.139,547.754,415.509
718.181,283.007,545.179,412.729
714.780,283.531,542.871,410.031
713.525,283.940,532.546,410.168
710.483,284.280,524.807,411.931
708.586,285.029,518.460,413.256
705.564,285.336,513.569,414.198
696.661,287.982,510.104,415.174
682.105,289.935,505.620,415.570
675.308,290.782,508.717,417.662
669.014,291.809,508.470,428.267
664.025,292.524,507.355,439.712
668.439,291.112,506.685,447.472
664.844,292.316,505.880,453.939
662.425,292.876,505.375,458.623
660.602,293.315,505.147,461.351
662.157,291.016,505.170,463.331
662.727,290.068,504.751,466.362
661.868,290.346,504.417,468.796
661.823,291.670,503.889,472.518
658.811,295.365,506.240,485.060
657.170,297.491,507.195,499.164
658.289,295.851,507.968,509.440
658.658,295.369,508.926,518.398
659.079,294.457,509.059,524.611
654.378,299.520,509.565,530.756
650.872,302.700,510.375,538.477
651.086,300.980,510.443,542.166
654.358,321.514,510.529,544.763
648.038,341.059,510.615,548.903
641.310,355.342,510.932,552.570
636.604,364.673,510.994,555.444
632.332,372.573,511.537,559.952
629.263,377.743,511.739,562.676
625.133,382.150,511.360,564.694
608.178,397.022,510.792,581.383
594.275,408.163,511.259,593.133
583.345,416.195,511.511,604.599
573.970,422.458,511.640,611.342
567.706,426.839,511.643,616.898
562.626,430.159,511.661,620.803
558.289,432.742,511.721,625.040
553.070,437.354,512.102,629.775
541.157,449.417,512.288,634.870
531.652,458.488,512.295,641.083
525.138,464.478,512.403,645.053
520.328,468.892,512.333,645.489
515.292,473.830,512.365,648.399
511.795,477.224,512.348,650.048
507.778,481.448,508.351,657.278
504.779,484.804,500.269,668.473
501.988,487.693,495.936,673.709
500.766,488.973,492.969,677.091
498.252,492.031,490.374,680.191
496.876,493.400,487.791,682.661
490.374,505.906,484.669,685.995
481.667,520.212,482.725,688.189
476.369,530.171,480.576,690.273
472.535,537.200,480.251,690.609
469.030,544.164,477.129,693.970
466.386,549.614,473.515,697.517
464.003,554.643,470.355,700.287
461.932,559.339,467.186,703.150
459.176,564.859,465.653,704.736
457.488,568.448,464.194,705.823
456.479,570.096,463.258,706.844
454.882,573.331,460.370,709.088
452.659,577.347,459.168,710.238
446.984,582.077,457.838,711.287
438.639,588.668,455.938,712.988
434.065,592.240,456.077,712.764
430.538,594.736,458.363,721.360
426.772,596.981,459.197,734.554
423.227,599.057,459.806,742.265
420.053,600.936,461.108,749.681
417.393,602.235,461.479,754.149
415.013,603.398,462.379,759.615
412.363,604.566,462.517,760.198
411.094,605.625,463.041,762.748
408.322,622.142,463.471,766.731
404.530,639.308,464.061,769.611
402.385,649.164,464.338,773.602
400.596,657.200,464.505,773.032
399.465,662.875,463.426,774.118
398.494,667.690,463.912,783.413
397.308,673.531,463.900,790.640
396.063,679.360,464.157,795.192
