x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
136.919,646.670,424.180,44.966,605.928,689.783,60.122,558.770,143.940,527.268
136.065,649.474,427.850,45.458,603.983,693.754,58.746,559.755,138.925,528.031
136.429,649.135,431.601,45.454,602.738,697.190,58.548,559.866,136.256,528.303
135.796,650.524,435.515,45.514,601.483,701.198,58.173,560.094,131.186,528.747
135.670,651.948,439.503,45.572,599.744,705.725,57.662,560.879,127.418,528.940
135.449,652.429,442.648,45.800,598.451,708.693,57.891,562.785,125.324,528.942
134.919,653.707,444.551,45.780,596.723,713.104,58.644,567.444,119.477,529.472
134.881,654.116,446.250,45.723,595.803,715.757,59.370,570.312,119.259,529.521
134.312,655.934,448.411,45.540,594.397,719.725,59.401,575.746,113.789,529.833
134.436,656.192,449.516,45.351,592.878,722.650,59.137,578.221,111.661,530.430
134.174,657.429,450.101,45.256,591.509,725.682,58.601,584.117,108.043,531.284
134.166,659.168,450.693,45.348,589.787,729.500,58.855,588.076,107.227,531.439
133.944,659.188,451.679,45.064,588.302,733.534,58.666,592.586,103.899,532.731
133.224,660.866,452.131,45.045,586.584,736.661,58.289,597.162,100.488,535.823
133.369,661.087,452.967,44.616,584.833,740.009,58.440,599.928,100.059,538.769
132.866,662.658,453.826,43.982,582.434,744.465,61.149,605.941,97.763,545.944
133.008,662.927,453.732,44.170,581.162,747.492,63.285,609.638,97.144,547.778
132.475,664.142,455.633,43.370,579.014,751.738,67.080,617.033,95.660,554.633
132.561,664.043,456.648,43.386,577.825,754.101,68.388,620.546,96.417,557.350
132.309,665.708,457.946,43.189,576.021,757.628,71.238,627.092,97.219,564.443
131.726,667.671,459.608,42.902,575.310,759.859,73.618,631.257,97.899,568.201
131.505,667.962,461.121,42.332,574.030,762.680,75.410,636.260,99.129,571.809
131.582,668.035,463.249,41.912,572.587,765.362,77.015,641.482,101.306,576.318
131.585,668.620,465.466,41.638,570.986,768.011,79.099,645.517,102.880,580.070
131.661,670.255,467.564,41.593,569.663,770.588,82.925,653.000,104.880,585.936
131.751,670.946,469.469,41.047,568.682,772.778,84.597,657.790,106.976,590.312
131.619,672.941,472.345,40.370,567.680,774.777,87.186,665.887,110.191,596.427
131.916,672.745,474.743,39.869,567.302,775.841,89.261,671.154,111.676,600.581
131.660,674.758,478.069,39.658,566.748,777.691,91.942,677.952,116.001,607.452
131.644,675.732,481.006,39.006,566.762,777.977,93.615,683.795,119.329,610.810
132.050,675.587,484.144,38.036,566.912,777.304,94.786,689.563,124.796,616.486
131.766,677.531,487.796,37.261,566.600,777.863,96.076,694.722,129.820,621.117
131.642,678.916,491.197,36.616,566.505,778.040,97.555,699.844,133.391,624.093
131.303,679.975,494.969,35.690,566.253,779.255,98.762,704.934,140.103,629.201
131.413,680.107,497.302,34.818,566.292,778.953,99.306,707.436,143.917,631.524
131.406,682.302,501.311,33.594,565.970,779.335,100.808,714.796,152.029,635.285
131.242,683.373,504.498,32.641,566.436,778.193,101.494,717.159,156.191,637.293
131.090,684.565,507.889,31.330,565.659,779.234,104.013,723.844,162.449,640.638
131.047,685.295,510.318,30.426,566.045,778.922,105.331,728.408,167.538,643.236
131.107,684.964,512.914,29.336,565.622,779.348,106.469,733.624,172.632,645.638
131.150,685.950,516.773,28.343,565.532,778.948,108.224,739.171,177.068,648.500
131.029,687.324,520.110,27.889,566.396,777.589,110.363,743.831,180.053,650.584
131.226,688.350,523.854,27.412,564.836,778.829,112.221,749.770,185.338,653.891
131.358,688.207,526.713,26.666,565.218,778.282,113.441,755.523,187.406,655.804
131.293,690.207,529.936,26.211,563.543,779.444,115.004,761.365,192.267,658.652
131.676,689.771,532.001,25.812,563.394,779.540,116.970,766.362,194.265,660.419
132.050,692.437,536.597,25.356,562.514,779.754,119.192,772.301,199.196,664.778
132.320,693.679,539.163,24.744,561.837,779.725,120.333,777.857,200.780,665.868
132.637,695.688,542.078,23.713,559.415,780.748,121.581,783.295,204.640,668.812
132.988,697.613,545.114,22.416,557.469,781.753,123.408,788.567,208.566,671.804
132.667,697.785,547.946,21.876,556.731,782.161,124.853,792.862,211.048,673.502
133.065,700.352,550.810,21.803,554.810,782.987,127.030,799.182,215.761,677.834
133.247,700.957,553.956,21.684,554.424,783.199,128.135,803.748,218.322,679.384
133.506,704.056,556.456,21.718,552.052,784.314,129.777,808.972,224.442,684.250
133.514,704.452,558.927,21.725,551.936,784.470,131.239,812.773,227.218,686.511
133.541,706.499,562.115,21.982,549.594,785.359,133.110,817.845,233.099,691.300
133.510,707.497,565.266,22.185,549.243,785.608,134.561,822.261,237.347,694.123
133.430,708.798,568.382,22.067,548.287,786.277,135.848,826.591,242.495,697.674
134.059,710.655,572.080,21.805,546.800,786.974,137.355,830.708,245.798,700.795
134.114,711.309,575.910,21.542,546.204,787.648,138.851,834.219,248.843,703.087
134.542,713.039,579.358,21.595,544.930,788.298,140.618,838.130,254.241,706.904
134.438,713.282,582.893,20.993,543.927,789.227,142.254,840.985,256.297,708.567
134.651,715.413,586.678,21.061,541.465,790.338,144.043,844.729,261.010,712.856
134.833,715.914,590.295,21.433,540.439,791.056,147.172,846.227,263.966,715.346
135.033,717.593,595.118,21.985,537.393,792.759,152.922,846.715,268.144,718.712
135.115,718.282,598.725,22.567,535.080,793.793,158.735,847.379,269.962,720.441
135.628,719.491,603.458,22.700,530.637,794.592,162.984,848.035,272.966,722.830
135.899,720.687,607.917,22.693,526.308,795.083,168.389,848.566,275.890,725.658
136.018,721.851,612.278,23.047,522.928,795.372,173.273,848.486,278.291,728.051
135.977,722.737,616.292,23.348,518.991,796.124,179.091,847.811,281.243,731.031
136.172,723.650,619.089,23.725,515.726,796.207,183.273,848.319,282.797,732.320
135.960,724.736,624.284,23.937,512.631,796.743,188.856,848.320,286.271,735.131
136.151,725.418,626.557,24.574,509.349,798.564,193.410,848.024,287.079,736.114
136.367,727.012,633.019,25.974,504.894,800.614,199.306,847.200,290.159,739.131
136.463,727.384,636.680,26.083,500.243,802.674,204.507,847.141,291.428,740.046
136.681,728.124,640.596,26.577,496.848,804.540,210.129,847.647,294.143,742.007
136.970,729.238,645.341,27.284,492.308,807.003,215.098,847.901,298.580,744.953
136.893,729.663,649.971,27.752,489.076,808.482,221.275,847.859,300.343,746.590
137.190,731.619,654.356,28.364,485.018,810.298,226.635,848.505,304.564,749.995
137.756,730.828,657.769,28.647,482.099,811.796,231.984,849.982,306.539,751.042
137.825,732.650,661.636,28.796,476.923,814.754,237.470,851.292,311.915,754.333
137.861,731.930,664.565,28.896,474.230,816.062,242.764,852.370,314.470,756.628
138.336,734.422,668.831,28.973,470.861,817.801,248.824,854.037,319.602,760.185
138.256,733.952,671.806,29.148,467.385,819.854,252.869,856.327,323.905,762.637
138.396,734.771,675.142,28.836,463.784,822.097,256.704,859.698,327.519,765.513
138.949,736.486,678.863,28.751,460.679,824.056,260.551,863.169,333.866,769.756
139.191,736.207,682.749,29.094,458.578,825.374,262.785,865.107,338.463,772.292
140.021,738.513,686.433,29.131,455.670,828.091,266.433,868.438,344.268,776.558
139.924,738.019,689.276,28.855,454.370,829.424,267.347,869.427,347.998,779.456
140.845,740.156,693.014,27.899,452.089,832.817,270.539,872.860,354.168,784.481
141.067,740.831,696.660,27.350,451.052,834.418,270.748,873.254,357.099,786.971
141.586,742.450,700.826,26.766,449.840,836.519,272.893,875.506,361.207,791.011
141.775,742.746,704.565,25.971,448.655,839.119,273.448,876.223,364.762,794.935
142.283,744.431,707.556,25.237,447.717,840.666,273.588,876.755,366.918,797.452
142.641,744.974,709.849,24.786,446.058,843.785,273.807,877.442,371.045,802.431
143.127,745.254,711.531,25.544,445.156,845.044,272.899,876.794,372.421,804.017
144.386,748.594,712.401,26.591,443.954,846.738,273.493,877.829,375.790,808.363
143.938,747.894,713.858,27.223,442.850,848.321,272.372,876.478,376.741,809.941
144.260,748.432,717.803,26.088,441.342,850.755,273.707,879.315,378.453,813.837
144.792,749.548,720.851,26.004,440.585,851.824,273.129,878.882,378.325,815.930
145.297,751.486,724.969,25.144,439.594,853.316,274.001,881.286,378.989,820.032
145.521,751.985,727.032,25.248,438.963,855.363,273.656,880.703,378.885,823.124
145.947,753.071,729.910,24.548,439.637,855.486,273.834,881.658,379.641,827.829
146.780,754.647,733.065,24.438,440.103,858.623,274.281,883.411,379.582,832.913
146.999,754.634,735.551,24.840,440.951,859.576,273.913,882.963,378.775,835.181
147.649,756.215,739.244,24.542,441.777,862.831,274.405,885.104,377.391,841.063
147.546,756.077,741.847,24.245,442.069,862.034,273.792,884.158,377.448,841.649
147.950,757.657,745.561,23.167,444.816,864.475,274.443,886.082,376.274,847.520
147.957,757.662,747.489,23.451,446.026,864.300,274.454,885.345,375.887,849.112
148.359,758.849,750.829,23.237,448.775,866.452,275.450,886.373,375.013,852.278
149.020,759.811,753.676,23.176,451.052,867.379,275.976,886.409,374.641,854.110
149.764,761.217,756.282,23.116,452.758,868.645,276.587,886.556,374.071,856.601
150.206,762.642,758.258,23.396,455.390,870.669,277.818,887.295,373.723,859.445
150.059,762.361,760.781,23.672,456.096,871.451,277.183,885.556,373.149,860.383
150.657,764.053,765.673,23.651,458.546,872.760,279.305,887.830,372.636,864.724
150.821,764.783,769.151,24.549,458.682,871.934,279.033,886.916,372.885,863.009
151.296,765.747,773.509,24.822,460.507,872.492,281.026,888.715,372.036,867.585
151.392,765.914,777.061,25.092,460.424,872.022,280.690,887.675,371.806,867.835
151.903,767.020,780.784,25.196,461.261,872.024,282.384,888.919,371.081,870.648
152.149,767.391,784.142,25.472,461.773,871.655,282.979,888.933,371.141,870.678
152.666,768.846,787.540,25.771,462.377,871.859,283.646,889.298,370.159,874.744
153.340,770.213,791.275,25.890,463.338,871.980,284.748,890.155,369.064,877.765
152.942,769.829,794.288,26.033,462.992,871.769,284.688,889.025,368.846,877.721
153.514,770.878,797.892,25.524,464.233,872.426,288.181,889.900,367.620,882.416
153.394,771.323,800.288,25.477,463.485,871.665,287.752,888.535,367.375,882.421
154.162,773.108,804.678,25.325,464.294,871.594,291.901,889.230,366.382,886.254
154.285,772.971,808.041,24.947,464.561,871.270,292.627,888.883,365.761,887.053
154.532,773.761,811.549,24.466,465.609,870.267,295.192,889.246,364.899,890.521
155.145,774.796,815.104,23.996,465.828,869.312,296.007,889.198,364.243,891.900
155.343,775.729,818.598,23.818,465.016,868.568,298.828,889.732,363.857,894.088
155.405,776.272,822.587,23.417,466.107,868.005,300.870,889.249,362.998,896.777
155.479,776.683,825.826,22.805,465.894,867.404,300.730,888.674,363.053,897.586
155.681,777.422,829.203,21.981,468.657,866.574,304.096,888.165,362.567,900.273
155.958,777.779,832.127,21.808,468.616,866.092,304.050,887.855,362.479,900.947
156.314,778.741,836.474,21.425,471.684,864.764,306.946,887.183,362.389,904.675
156.627,779.132,839.915,21.136,472.143,864.483,306.978,886.560,362.773,901.351
157.202,780.481,843.750,21.275,476.170,863.786,308.923,885.976,365.488,903.359
156.928,780.367,846.145,21.527,480.109,862.754,310.139,885.192,367.607,902.536
156.828,780.625,849.676,22.010,482.738,861.979,309.579,884.896,370.175,902.121
157.306,781.765,853.120,22.330,486.074,861.990,312.064,884.284,373.951,902.228
157.303,782.054,856.297,22.267,491.206,862.750,311.528,883.797,375.865,902.074
157.584,782.795,860.505,21.696,495.364,863.001,313.499,883.342,380.054,901.990
157.815,783.287,863.732,21.481,499.782,863.813,312.953,882.874,380.578,901.461
158.074,783.994,867.478,21.458,504.022,864.697,315.419,882.410,385.133,901.753
158.389,784.069,870.322,21.649,508.572,865.732,315.396,881.802,385.751,901.190
159.694,785.607,874.470,21.387,513.127,866.349,317.601,879.400,389.036,900.959
160.286,785.973,877.171,21.563,517.763,867.421,319.870,876.367,392.619,900.873
161.412,787.175,879.913,21.769,521.751,868.545,321.602,873.686,394.316,900.344
161.601,787.173,883.099,22.102,527.351,869.894,325.085,870.279,399.308,898.677
164.562,788.060,885.131,23.121,531.460,870.764,326.021,868.966,403.164,897.170
169.350,792.310,887.332,23.508,535.689,871.927,329.466,866.156,409.450,894.343
172.592,793.975,888.539,24.082,538.706,872.854,329.823,865.517,412.495,892.126
176.253,796.134,889.583,24.526,544.323,873.801,334.926,861.887,417.760,888.190
178.824,796.937,889.944,25.321,549.096,874.775,336.733,860.308,423.314,883.963
185.092,798.025,890.087,26.089,552.790,875.386,338.826,858.621,428.979,878.577
192.766,798.833,889.235,28.052,558.477,876.200,339.648,857.976,433.852,873.696
197.621,798.857,888.462,29.158,563.853,876.879,339.365,857.841,439.358,868.327
203.621,799.056,886.839,29.318,569.190,877.509,340.365,856.945,445.581,861.994
206.205,798.723,885.803,29.830,575.360,877.509,339.510,857.122,449.990,858.263
211.880,797.893,884.872,29.286,583.088,876.136,341.099,856.258,456.914,853.625
214.836,797.969,884.621,29.150,587.275,875.862,339.655,856.764,462.000,851.096
219.461,797.263,883.708,28.976,595.272,875.125,341.884,855.497,468.721,847.513
222.206,796.861,882.225,28.908,598.416,874.916,341.696,855.426,472.994,845.741
225.355,796.515,880.162,28.260,603.056,874.236,342.743,854.765,479.475,842.852
229.673,795.891,878.954,27.352,606.002,874.000,342.911,854.219,485.966,840.522
231.687,795.842,877.302,26.245,607.804,874.143,343.895,853.826,490.120,838.464
235.513,794.948,874.951,25.047,610.009,874.366,344.708,853.078,497.127,836.182
236.954,794.960,872.663,24.546,612.953,873.747,343.464,853.342,501.072,834.788
240.814,794.495,870.682,24.494,616.344,872.857,346.942,851.884,508.684,831.938
241.946,794.576,869.637,25.157,618.425,872.266,346.877,850.879,512.716,829.958
245.205,793.965,866.619,25.859,622.008,871.038,350.990,847.167,519.090,827.852
246.847,793.691,863.885,26.583,624.408,870.342,353.376,845.262,523.955,827.379
248.980,792.978,862.656,27.086,626.380,869.570,357.805,842.255,530.617,826.511
250.938,792.662,857.324,27.584,628.838,868.163,360.850,838.878,535.134,826.478
251.595,792.734,853.467,28.775,630.888,867.300,364.276,835.694,539.441,826.415
254.222,792.203,849.053,28.861,634.297,865.740,369.122,832.084,545.313,826.836
255.413,791.864,845.239,28.891,635.688,865.074,372.975,828.964,547.344,827.257
257.996,791.342,841.256,29.518,639.913,862.583,377.211,824.618,552.853,828.601
258.025,791.271,836.685,30.046,641.430,861.998,380.402,821.539,555.596,829.079
260.058,790.823,832.898,30.195,646.494,859.569,384.746,817.674,559.578,830.284
260.862,790.248,828.492,29.905,649.168,858.478,388.147,815.275,561.141,830.671
262.628,789.961,824.911,29.854,651.907,857.387,392.698,811.187,565.394,831.957
264.387,789.425,821.303,29.793,653.963,856.701,396.025,807.885,567.806,832.796
266.108,788.997,817.578,30.018,655.537,855.953,399.587,804.939,569.418,833.381
267.600,788.824,814.375,30.020,656.935,855.419,404.579,801.556,573.728,834.712
267.718,788.665,810.678,29.745,656.877,855.448,408.015,799.056,576.008,835.243
270.254,787.899,807.120,29.107,659.434,854.020,412.601,794.640,580.540,837.702
271.750,787.196,803.658,29.088,660.875,853.215,415.624,792.258,582.527,839.125
272.445,787.109,799.635,29.183,663.466,851.894,421.662,788.112,587.260,842.229
273.542,786.759,796.409,29.070,668.298,850.134,424.729,786.021,590.459,844.049
275.190,786.691,792.197,28.592,672.473,847.909,430.059,782.195,594.677,846.744
276.319,786.136,788.686,28.713,677.164,846.114,433.616,779.321,597.694,848.691
277.232,786.185,784.958,28.875,682.373,843.717,436.949,777.134,601.979,850.939
278.441,785.871,781.433,29.099,688.101,839.944,442.416,774.038,606.904,853.188
279.644,785.489,777.598,28.835,692.618,837.485,445.282,772.192,610.282,854.707
281.068,785.191,773.969,28.412,698.010,834.239,450.662,768.079,615.877,857.140
281.349,785.286,770.720,28.198,702.371,831.424,453.482,766.190,619.518,858.358
282.853,784.972,766.538,28.085,707.270,827.953,459.619,762.204,624.903,859.867
283.050,784.821,763.351,27.454,711.824,825.418,462.434,760.558,630.081,861.539
284.724,784.329,760.155,25.961,716.511,822.762,468.122,756.763,634.232,862.784
285.728,784.261,757.707,25.719,720.446,820.386,472.239,753.644,639.160,863.157
286.110,784.310,755.047,25.735,724.837,818.943,474.734,751.791,644.517,863.485
287.588,784.153,752.088,25.582,730.513,818.515,480.730,747.862,651.361,864.228
287.918,784.014,748.549,25.095,735.051,818.956,482.710,746.585,654.886,864.393
289.202,783.383,745.280,24.935,740.721,819.338,488.909,742.700,661.565,863.439
288.969,783.523,742.981,24.874,743.030,819.102,491.039,741.009,665.440,863.349
290.649,783.318,740.599,25.060,748.455,820.175,495.897,737.504,671.837,862.931
292.179,782.843,738.171,25.149,751.324,820.763,500.576,734.932,676.202,862.724
293.062,782.805,735.088,24.871,756.595,821.652,505.578,732.465,679.950,862.306
294.387,782.689,732.842,25.129,760.614,821.420,510.146,729.520,684.292,861.982
294.701,782.538,730.667,25.093,763.644,821.601,514.766,726.248,688.462,861.867
296.110,781.998,728.584,25.339,769.517,822.169,520.119,723.437,694.311,862.015
296.003,782.124,726.295,25.266,772.666,822.390,523.986,721.713,696.134,861.954
298.020,781.905,722.934,25.189,776.800,823.085,529.859,718.999,700.976,861.942
298.154,781.805,720.832,24.932,779.696,823.312,533.413,717.053,703.835,862.069
299.545,781.369,718.066,24.467,783.933,824.103,539.054,713.675,707.049,862.658
299.642,781.535,714.268,24.079,785.802,824.416,542.878,711.746,708.979,864.109
300.450,781.168,710.198,23.591,790.160,825.274,547.981,709.585,711.965,867.020
301.005,781.238,707.365,23.846,794.346,826.138,552.486,707.698,713.778,869.289
301.488,780.896,704.485,24.150,796.706,826.396,556.961,705.541,714.772,870.570
303.771,780.370,701.114,24.684,800.877,827.616,561.853,703.222,717.992,874.827
303.180,780.477,698.252,24.924,803.318,828.193,565.553,702.039,717.948,875.345
304.171,780.421,693.914,23.857,807.268,829.394,572.552,702.298,720.016,879.123
303.816,780.360,690.495,23.255,808.843,829.789,577.308,702.365,720.546,880.233
305.752,779.671,686.423,23.148,812.530,831.040,583.686,702.756,723.116,884.019
306.121,779.756,682.612,22.619,814.945,831.583,588.024,702.893,724.339,885.377
307.125,778.915,679.857,23.259,816.628,831.918,593.288,703.622,726.232,887.247
308.398,778.914,675.091,23.262,817.623,832.479,598.673,704.649,727.887,888.588
307.922,779.328,669.983,23.424,817.246,832.498,601.883,705.586,729.812,890.474
309.896,778.881,665.348,23.401,817.488,833.022,608.446,706.921,731.909,892.265
309.362,779.081,661.293,22.994,817.473,833.321,611.545,707.275,732.752,893.149
311.587,778.789,656.139,22.463,818.840,835.072,618.822,708.989,736.222,895.720
311.520,778.563,651.144,22.202,818.388,834.717,620.964,709.547,736.547,895.878
312.491,778.311,646.849,21.655,819.273,836.653,627.484,711.543,739.113,897.716
313.523,778.109,641.846,21.105,818.846,836.097,631.802,712.209,740.298,898.795
313.927,778.364,637.343,21.368,819.102,837.272,636.577,713.136,742.539,900.004
314.150,778.159,632.608,22.136,819.506,838.055,641.525,714.249,744.582,900.939
313.770,778.156,627.741,22.424,819.491,838.265,644.735,715.453,747.726,902.445
315.597,777.793,622.114,21.986,819.643,839.205,650.196,717.532,750.348,903.513
316.042,777.628,617.793,21.937,819.001,839.136,653.049,718.634,751.162,903.776
317.449,777.375,612.535,21.813,819.576,840.931,658.356,722.381,754.926,904.584
316.778,777.414,608.455,21.304,819.468,839.998,659.572,724.357,757.378,903.935
318.595,776.928,603.381,20.970,819.342,840.779,664.298,730.504,762.093,903.105
318.250,777.076,598.569,21.268,819.224,840.770,667.114,734.081,762.807,902.182
319.862,776.737,593.245,21.578,819.502,842.286,670.640,738.945,766.361,900.717
320.603,776.782,588.107,21.459,819.436,842.238,672.984,742.902,768.908,899.341
320.643,777.032,583.141,21.049,819.625,842.377,674.460,745.796,769.688,898.478
322.183,776.896,577.767,21.052,819.588,843.511,677.352,752.008,773.390,896.473
322.043,776.749,573.453,20.897,819.474,842.468,678.545,753.536,774.291,895.751
324.160,776.104,567.392,20.495,819.874,843.543,681.340,758.938,777.827,894.017
323.203,776.514,563.243,20.557,820.070,844.449,682.189,760.471,778.507,893.440
325.532,775.845,558.093,21.100,820.939,845.715,684.822,765.570,781.679,892.114
325.404,776.105,553.328,21.684,822.449,847.119,686.045,768.609,782.968,891.867
326.524,775.850,548.813,21.901,824.685,850.064,687.641,771.792,785.062,891.146
327.863,775.549,543.635,21.466,826.555,853.203,689.754,775.369,787.137,890.756
327.681,775.650,539.210,21.215,828.543,855.651,690.731,777.050,789.382,890.348
328.890,775.237,534.547,21.640,831.873,859.102,693.349,781.769,792.386,889.953
328.918,775.400,528.962,22.462,833.948,861.975,694.068,784.145,792.886,890.267
330.207,774.988,523.850,22.620,837.584,866.873,696.118,789.084,798.260,889.804
330.766,775.060,519.083,22.427,839.723,869.500,697.239,791.388,799.386,889.375
331.461,775.222,514.035,21.912,843.539,874.377,699.279,795.323,806.016,888.314
331.803,775.239,509.481,22.074,845.383,877.907,700.642,798.095,806.156,887.813
333.394,775.549,504.660,22.023,848.669,882.702,702.123,801.176,809.442,886.969
333.579,775.627,500.092,21.920,851.580,887.176,703.232,803.882,813.077,885.322
334.947,775.304,495.969,22.089,852.625,893.636,703.944,805.879,813.955,884.431
337.003,774.987,492.378,22.568,853.117,899.820,705.155,809.377,817.461,881.821
338.112,774.935,489.128,23.167,853.238,904.930,705.761,810.757,818.152,881.239
340.090,774.914,485.237,23.266,852.114,910.827,707.592,814.553,823.595,878.294
341.259,774.934,482.275,23.381,851.911,910.752,708.197,815.763,825.761,877.119
342.872,774.788,478.893,23.352,850.342,912.206,709.655,819.679,830.218,874.451
343.816,774.628,476.020,23.602,850.647,911.300,710.289,822.521,832.476,873.567
344.538,774.236,472.264,23.667,849.037,912.035,711.694,826.504,837.728,871.455
347.090,774.490,468.756,23.346,848.567,910.960,713.080,829.176,842.541,869.381
347.591,774.573,465.105,22.770,846.825,910.321,714.465,832.089,845.058,868.173
349.066,774.724,460.451,23.052,844.309,910.002,716.040,835.535,850.395,866.220
348.854,774.854,455.754,23.443,844.104,909.728,716.885,837.964,854.431,864.841
350.628,774.834,451.201,23.497,840.455,910.156,718.321,841.603,858.780,862.848
349.970,774.801,446.520,23.394,839.807,910.070,719.160,843.715,861.282,861.625
353.998,774.560,442.345,23.429,836.348,910.506,720.562,846.791,866.167,859.780
354.236,774.358,437.719,23.787,834.386,911.706,721.556,848.518,869.161,858.859
356.706,774.538,433.586,23.852,832.366,913.018,722.547,850.846,872.807,857.541
358.190,774.593,429.276,23.464,829.318,914.520,723.543,853.295,876.444,856.012
359.259,774.494,425.355,22.739,827.361,915.399,724.328,854.803,877.243,855.402
360.299,774.497,421.132,22.363,824.786,915.123,725.437,857.339,881.456,853.409
360.974,774.216,416.857,21.778,824.514,914.237,725.580,857.600,883.164,852.431
362.207,774.244,412.733,21.943,822.526,911.707,727.309,861.126,886.298,850.877
363.039,773.960,408.787,21.707,820.251,908.842,727.920,861.957,887.030,850.097
364.592,774.202,405.003,22.379,815.058,905.268,729.318,864.417,890.466,848.665
365.556,773.978,400.322,22.873,811.029,902.722,730.077,865.311,892.556,847.539
367.402,773.780,396.357,22.927,806.499,899.712,731.070,866.787,895.344,846.195
368.123,773.623,392.546,22.741,802.926,897.519,732.363,868.488,896.755,845.005
369.317,773.278,387.727,22.567,799.452,896.057,732.718,868.743,898.672,844.022
370.174,773.039,383.215,22.645,794.487,894.021,734.128,870.838,901.674,842.806
370.727,772.820,378.901,22.133,792.246,892.893,733.177,870.242,902.454,842.469
373.363,772.823,374.659,22.059,787.599,891.169,733.982,871.965,905.231,841.575
373.934,772.776,369.606,21.747,785.493,890.333,731.844,871.170,906.190,841.097
375.758,772.748,365.124,22.034,782.241,889.128,729.332,873.678,909.186,840.028
376.877,772.658,360.375,21.514,780.046,888.367,727.422,873.246,910.082,839.559
376.995,772.487,355.548,21.933,777.093,886.807,724.753,875.849,913.106,838.478
378.432,772.622,350.689,23.123,775.270,884.483,722.944,877.151,914.350,838.139
379.365,772.631,345.741,24.349,772.474,881.698,721.869,877.653,915.812,837.421
380.523,772.565,339.327,25.764,769.305,878.510,719.490,879.991,917.071,836.852
381.457,772.439,334.012,26.883,766.635,875.908,719.301,879.400,916.978,836.686
382.732,772.268,328.906,28.530,763.170,872.943,716.375,881.655,918.458,835.773
382.373,772.121,323.975,29.776,761.944,872.223,716.107,881.441,916.746,835.748
384.875,771.920,319.364,30.573,758.539,868.968,713.378,884.266,917.904,836.639
385.756,771.703,314.656,30.936,755.863,867.123,712.782,884.948,917.177,838.657
385.927,771.716,310.553,31.922,752.490,865.232,710.736,887.350,917.570,840.986
386.472,771.677,306.645,32.273,748.683,862.788,709.180,889.106,917.253,842.952
388.495,771.349,303.630,33.011,745.933,860.412,708.391,892.075,917.237,844.779
389.966,771.016,300.652,33.337,741.996,857.889,711.780,894.791,917.358,847.305
389.559,771.010,299.044,33.708,738.951,855.912,715.067,893.801,914.444,846.712
391.295,770.745,295.223,33.728,734.824,853.395,720.932,894.089,911.870,849.003
392.596,770.389,293.598,33.936,732.270,852.075,723.398,893.301,909.566,849.082
394.173,770.223,291.733,33.642,727.338,850.532,730.111,894.033,906.664,852.412
394.584,770.344,290.363,34.269,722.635,849.699,733.264,894.268,905.137,852.930
395.937,769.710,288.365,34.198,715.792,848.009,737.403,894.458,902.398,855.142
396.857,769.328,287.230,33.929,710.001,847.694,743.080,894.998,899.999,855.507
397.195,769.265,286.285,34.006,704.380,847.376,744.967,895.034,897.215,856.822
398.343,769.083,285.017,33.531,699.882,846.974,749.801,896.865,892.483,859.660
398.816,768.864,284.918,33.390,697.008,846.893,750.101,898.159,890.305,861.001
400.721,768.354,283.502,32.578,693.464,846.911,754.532,902.357,885.280,863.617
400.572,768.043,284.674,32.512,689.973,847.052,755.430,903.795,883.979,864.696
402.586,767.331,285.618,30.776,688.097,847.309,758.375,907.796,880.106,867.106
402.157,767.063,287.246,29.662,684.970,847.405,758.907,909.296,878.402,868.385
404.143,766.272,288.988,28.021,682.426,848.017,760.372,910.327,874.917,870.687
405.218,765.588,290.392,27.431,680.022,848.377,760.779,909.783,873.074,871.538
405.936,764.779,291.101,27.985,677.032,849.238,761.184,908.895,870.835,872.799
406.394,764.192,292.741,27.403,673.595,850.075,762.397,909.896,867.076,874.798
408.433,762.460,293.236,28.449,670.706,850.766,761.768,908.227,865.470,875.752
410.098,760.957,295.654,28.495,667.115,851.624,764.106,910.091,861.566,877.292
410.947,760.690,297.956,28.553,664.753,852.267,763.597,908.684,859.822,877.717
412.891,759.125,300.240,28.023,661.050,853.584,765.208,910.335,854.641,880.069
413.790,758.332,301.962,27.430,658.016,854.280,764.678,908.767,852.117,881.345
415.846,757.095,305.022,26.825,654.665,855.024,765.766,909.403,847.274,882.826
417.989,754.927,307.362,26.622,651.668,856.056,765.106,908.937,843.528,883.576
419.144,753.725,310.198,25.781,648.497,857.121,763.906,907.157,840.442,884.585
420.905,752.318,312.757,24.955,645.157,858.146,763.932,908.264,834.654,884.563
421.674,751.697,315.230,24.287,642.590,858.730,762.896,906.581,831.047,884.300
423.530,749.842,319.237,23.653,639.369,859.871,763.539,908.283,826.111,883.930
424.674,748.894,322.393,23.167,637.198,860.789,762.072,906.250,822.389,883.973
427.306,746.578,325.889,22.167,633.993,862.084,759.219,905.882,817.347,883.129
427.751,746.243,329.751,21.092,631.354,863.273,756.008,904.173,814.486,882.655
429.515,744.619,333.633,20.467,627.702,864.562,751.629,904.994,807.711,882.414
430.160,744.152,336.561,20.653,625.700,865.329,746.940,905.634,802.028,882.400
431.463,742.769,339.501,20.752,623.901,866.270,745.132,905.200,798.938,882.162
433.303,741.032,343.536,21.129,620.171,867.712,740.391,906.893,791.858,882.311
433.919,740.306,347.032,21.569,618.032,868.535,738.593,906.845,789.003,882.217
435.271,739.311,351.437,21.385,614.647,869.825,733.538,908.332,781.578,882.350
